100000 200000
60511 60519 734787642
22078 22079 353337657
80036 80059 841686213
19919 19920 60172415
14238 14239 340667111
25931 25932 51467635
20456 20457 152095627
49599 49609 1119351
95292 95293 124865189
78103 78111 210306766
14733 14734 344245595
3790 3812 215326320
47971 47972 963238767
6840 6874 217833668
65271 65277 910265712
43885 43907 314737996
69518 69529 945259877
26205 26233 649690316
908 918 710635148
12557 12558 174457574
33338 33339 581427391
86901 86902 451234295
63594 63625 508954361
99020 99021 152598238
39775 39798 57057052
84810 84842 56195000
93120 93121 586096684
70648 70649 301308410
14515 14556 990310996
6158 6159 128608971
75420 75421 405114775
85843 85862 224417727
29323 29324 596974891
69414 69446 202053885
52980 52981 322955480
55639 55647 710983732
63673 63674 609766290
90918 90919 282595776
51794 51801 376397782
28585 28586 403499493
58993 58994 504036678
35421 35422 550135780
63896 63903 295520289
81019 81020 4733568
30331 30332 203625710
88353 88354 669256323
78048 78049 115412563
81679 81680 229923114
39427 39444 964709728
28258 28267 127821920
24498 24499 796062968
74927 74931 986027423
70290 70291 903308788
49480 49502 49357118
99716 99738 894631679
29769 29792 16265510
49679 49709 578754831
86468 86490 331833218
3297 3337 747671536
66399 66400 871877301
7426 7449 799810781
69692 69719 736915502
74309 74325 474648013
83167 83188 570704743
99760 99785 886861659
14299 14303 225051243
6040 6064 15358615
15038 15039 583762001
3508 3522 195770409
50357 50358 593646948
85882 85918 904042205
27089 27107 471587834
27600 27618 94714812
13565 13567 381001930
40950 40951 808307572
94278 94279 316643542
96435 96456 665096317
99609 99610 182560587
98521 98522 505660402
20646 20647 395450070
71654 71655 61357107
99490 99491 620156222
79997 80024 472697460
23665 23676 341130103
49369 49373 423818376
25137 25141 398740601
75570 75571 225340026
93415 93432 724786410
63016 63056 597173348
53526 53544 155605354
34751 34790 688649848
38939 38940 392478204
29952 29960 902543390
73557 73558 567031668
64128 64153 962618510
8390 8429 450212588
61522 61562 264314018
97378 97420 15644013
38906 38914 755611434
30647 30648 736336060
23819 23841 500933603
94808 94809 965375812
4562 4563 398012746
68333 68334 569294267
40842 40848 352364920
22527 22528 345259024
56392 56418 206012913
34425 34449 135037038
47106 47108 558501220
78891 78892 664177639
3981 3990 948837101
10473 10503 206119218
23082 23110 564768847
71807 71808 381291429
59255 59256 544008808
17537 17576 297576036
93775 93776 669965828
35013 35053 947995011
33466 33467 893357391
18175 18176 135248835
12748 12749 687461197
75456 75457 439478142
6179 6213 951862837
23866 23867 561725981
85459 85460 328761434
59128 59129 89487214
41477 41501 826559577
19072 19073 919467460
42461 42462 558981676
46400 46401 674747514
85504 85527 364782607
6309 6310 443559552
85228 85261 593042885
87752 87753 794287636
38617 38618 471742849
14374 14412 460876636
89145 89146 900813256
57816 57842 744059687
59367 59368 716573101
82143 82170 293788552
22691 22692 879605917
68717 68758 783575541
57049 57050 284778943
82764 82765 928059015
89337 89338 711764087
37228 37229 327945198
9594 9623 46675221
45436 45458 152487208
41034 41051 907270811
65579 65580 37839181
77516 77534 395413481
75315 75316 995645948
8210 8211 267889819
29197 29198 164993416
80025 80026 260056508
21876 21877 119121482
72391 72409 46608786
17551 17552 800405080
48911 48935 708177122
19226 19227 356793063
85727 85749 24181385
15409 15410 663019939
5956 5974 489679658
13560 13596 358396486
91923 91926 572689492
83699 83700 687330785
53362 53363 898475312
67966 67967 413084779
42927 42928 82076223
58113 58150 936211333
41393 41394 844675375
13041 13050 404604869
29184 29191 51969984
87784 87785 818786909
86538 86539 60806319
55232 55233 363873244
22682 22683 250573943
74084 74085 845768674
73922 73937 843250912
41111 41112 985182627
42562 42563 702412083
13401 13402 42082607
71018 71019 562795710
1342 1383 879268089
32996 33017 445429614
96952 96953 255970400
74878 74897 773867475
79148 79186 58600110
42208 42242 266450656
98257 98278 999426251
94545 94566 386845823
30271 30299 57272912
73961 73977 969814664
70012 70034 732890218
3557 3594 451222660
38900 38901 549044580
77704 77705 771568259
79233 79234 764343554
13514 13515 744368517
27522 27556 698046612
33909 33910 650761941
7440 7441 854446631
19657 19658 129246221
30719 30720 16599846
17144 17183 267358720
76122 76133 22957222
28782 28819 39241035
85698 85699 695311832
30502 30503 84102698
8309 8312 89526527
58197 58198 651579982
88709 88710 301722440
85696 85715 911766785
30612 30613 105239950
68366 68367 965556159
49783 49788 616340388
43743 43744 165179740
84221 84222 672784226
93320 93357 933944293
3470 3505 946231449
20862 20863 96308101
9571 9601 560182554
27242 27256 438233781
32538 32539 886332366
38994 38995 878076560
1073 1100 762433107
95807 95835 780935110
84350 84385 449384792
69383 69389 173469172
51735 51736 624472090
34421 34422 895658742
16961 16962 333450820
93648 93661 295963670
55538 55539 807324078
82252 82253 222896169
17147 17148 161251537
66989 66993 606922907
45488 45530 672629100
11912 11951 511033177
37967 37968 405308040
24155 24156 935013144
11594 11610 424577684
44125 44126 69539859
48055 48093 876349293
90300 90301 892562489
92292 92313 705571710
39977 39978 411055558
85395 85396 705518734
13327 13344 972647348
16153 16154 520598267
76490 76491 644974139
30124 30158 237761091
38797 38798 637635076
20125 20141 756774754
57326 57358 551946742
32202 32222 990917759
64980 65015 953846870
70668 70669 771598229
4712 4713 796182086
80090 80091 126255087
60123 60124 398321992
83027 83064 922958894
81525 81526 462319383
62062 62068 623173536
64704 64741 388122181
31077 31078 754421289
23069 23070 935389556
21231 21232 129503336
29560 29587 63469980
92069 92070 67714316
43296 43308 848800025
3666 3682 627692266
7430 7455 557868092
94585 94618 696325657
55668 55669 187373525
95209 95225 216950686
17262 17263 436959784
19487 19488 315357292
71254 71255 117513688
34154 34155 34144169
69856 69857 598691172
91236 91237 957273126
18040 18041 717778617
93071 93101 568746492
88618 88619 653861197
56471 56476 820917539
44148 44149 125865295
20452 20456 933507127
22821 22822 965672322
91432 91433 330599485
20585 20586 100616726
47432 47440 374119822
84100 84123 240043509
81005 81011 998067618
31094 31095 204204833
66220 66238 393398352
81359 81360 36450201
59556 59567 378587436
96844 96859 630444941
41917 41918 486177987
67496 67504 89324458
14619 14620 753790374
36749 36775 152353960
32553 32567 811474790
80259 80260 749374158
37840 37841 535804245
9112 9113 58457942
48109 48110 909995774
80777 80778 701724695
6103 6104 679751237
98251 98288 315547663
42324 42325 68932375
38540 38541 692030978
98091 98092 882077183
86473 86474 391978150
1970 1971 180224974
74136 74137 544114080
8551 8552 545600763
14509 14510 999790334
45644 45645 488651084
83227 83228 96971033
59153 59154 867196068
6098 6133 927719150
70007 70041 512971055
86346 86347 189000532
94232 94233 820769511
39479 39503 150202348
15172 15173 615837565
58059 58094 366595794
22341 22342 322596109
74612 74615 49142140
15355 15378 742690496
27028 27029 419801101
12348 12349 769347714
23126 23132 388170910
92592 92593 592195185
76642 76643 43656994
81690 81702 619066769
51293 51334 638712216
75436 75437 96059726
11024 11025 716767072
75633 75660 969082600
12254 12268 242961178
34377 34410 115393719
71989 72004 621052112
66527 66528 466210453
54714 54715 50244947
15521 15522 506307668
1635 1636 159016402
31616 31617 41830136
24046 24067 583887581
47723 47756 193069876
96964 96965 350066369
54073 54074 727878125
58967 58993 611672941
21953 21954 680189350
65397 65419 294460513
68458 68484 925818080
39657 39658 270464213
75858 75862 894658367
3135 3136 170177565
70166 70208 880082390
86126 86147 267001542
21054 21077 924879570
71756 71757 564340005
13714 13715 731567435
48348 48376 926624616
31947 31955 629693302
48849 48885 600535901
45208 45209 799558725
20789 20829 931411575
49980 49981 68870579
14549 14550 817565739
65269 65309 87941329
77206 77207 444163960
42431 42432 315389059
4946 4962 262060063
41250 41286 902853613
18039 18040 163128758
20703 20710 216145462
79815 79816 371462687
51906 51907 814564236
3203 3204 36076697
21065 21066 927198815
69715 69716 440793625
90469 90502 402471840
22184 22198 942321189
7005 7006 703734453
62341 62342 292790561
32532 32565 148422339
44326 44366 229421329
66229 66230 836104163
96576 96615 979483344
40358 40372 256557027
51625 51657 733077676
9602 9643 96477697
78559 78560 147422250
36538 36580 673266968
68280 68281 938498740
36207 36248 662046062
65169 65186 265189298
5218 5238 333447898
27997 27998 565244490
89457 89458 854625377
37190 37225 131864485
44101 44102 31307391
14311 14312 238134177
21234 21247 829554917
23701 23710 293113165
59427 59428 586304932
85312 85313 577392346
42328 42369 440621203
90955 90996 204331181
48345 48362 145114825
4248 4253 202731420
34777 34803 556319807
45947 45972 370621708
77896 77897 350772982
46725 46740 368288141
63515 63516 606860709
84881 84916 686332137
96962 96963 283624937
59159 59194 64542358
10999 11000 512789816
90639 90650 789779792
63826 63827 93273793
66282 66292 329919239
49558 49559 3791
40379 40404 581613818
44112 44113 542213993
79060 79061 177168841
29589 29590 218730178
5588 5589 627130801
89453 89454 696752409
3017 3023 325892593
83088 83124 270660547
94391 94392 571303238
4016 4028 239673397
34614 34619 612802613
42811 42812 52328102
92523 92524 427522893
55141 55172 939887285
31917 31918 91233402
24381 24382 567570135
71929 71930 679412142
58893 58894 54091874
19237 19238 311161546
43781 43792 403193544
70575 70576 265234823
79009 79010 797921719
23146 23147 300578737
68283 68284 518215337
53659 53660 577974926
80829 80871 147708685
22752 22753 678196245
92000 92021 354802814
66313 66314 925386142
61899 61900 293737446
79434 79435 614851460
35351 35352 624639927
79099 79121 719862087
48097 48098 893826284
83617 83639 96229894
11046 11047 255838604
17424 17458 374079316
26963 26987 583792878
6965 6970 364064744
83190 83198 549171545
90537 90559 722278216
77418 77435 425070467
43256 43257 957965511
3974 3975 365911382
85682 85688 921888987
68607 68645 319079198
98787 98788 596579423
11847 11848 796405268
58088 58089 47598295
44747 44748 10914861
32886 32887 768221681
66035 66049 972105263
62292 62329 381049420
63655 63656 202050514
34537 34542 757351689
99932 99933 147748719
5093 5127 825161482
54728 54729 772090056
50603 50604 532517114
90941 90971 124289896
90399 90438 177653967
92003 92039 973800127
59394 59419 779446349
86574 86606 941596851
84432 84466 448461242
12220 12235 122391099
89344 89345 271293633
458 469 522616575
69432 69437 135608067
7556 7557 960058835
43537 43551 924825115
28977 28978 211484257
99831 99870 662781157
74384 74399 81506575
78584 78614 444219586
36530 36562 32427441
83145 83152 97001799
66654 66655 707428005
33692 33719 622765531
47643 47674 272606598
82729 82730 373685406
38972 39003 549662367
89957 89958 76064559
30805 30806 527176112
49717 49739 645012495
8177 8219 937896116
82793 82794 483470250
59387 59388 350164320
64502 64503 122799862
55050 55051 85987780
62326 62327 671490544
18186 18210 946375465
46958 46959 288454020
44784 44796 425046121
89592 89611 879832944
5853 5890 815776463
59105 59124 470012304
48411 48413 555476967
59527 59528 468925375
46606 46607 885099463
47652 47668 439609309
82701 82702 371762748
19277 19293 268341345
23259 23260 83381952
41993 41995 103370238
80018 80036 950223840
87485 87486 836028612
75973 75995 266502380
42820 42821 32454289
34787 34793 932533206
92125 92142 139022961
3079 3080 32504252
58858 58859 920987228
25412 25413 588801514
63862 63863 824170629
37837 37879 940110957
18947 18948 847335284
42197 42198 328248693
85318 85354 374154571
4542 4566 972216222
38228 38261 565351412
88088 88118 726710561
52050 52051 107267074
75742 75752 526858284
67581 67582 313340719
99726 99734 231762745
71531 71562 805697951
11620 11621 515922488
56144 56145 7686320
11239 11272 247340057
19589 19590 488690865
86143 86144 478074814
19261 19262 623373024
75010 75011 895782826
9709 9710 880727630
64043 64044 869470006
96464 96465 395975494
95152 95185 297922449
61899 61905 346333607
79730 79744 446155727
70250 70289 672938803
30818 30850 625236297
23431 23432 709404045
24892 24893 549450989
75514 75521 995980356
49547 49562 468688025
72869 72899 288746956
6397 6404 528512401
19628 19629 221172604
7163 7164 769874088
7813 7814 835045274
22015 22016 418960269
68082 68083 591482236
55548 55549 302743355
29350 29351 41248285
36906 36907 694731637
97101 97102 167414511
62493 62498 759268956
53423 53424 819164047
1011 1012 824938657
55867 55901 739223326
76908 76919 949599215
88287 88300 922795129
10877 10900 261180597
95469 95470 597440142
86840 86849 834046502
25834 25835 664283057
48244 48250 380515152
59645 59663 961551904
28571 28572 611695743
51989 52025 177540710
52830 52831 959722105
71001 71025 49219873
33185 33187 839938384
34692 34721 905582259
18675 18698 407924438
18838 18847 584318639
43235 43236 411492101
5297 5305 444659802
16147 16148 299099110
61620 61621 337141635
43715 43742 709570797
80871 80872 732290624
24644 24645 903219373
13331 13332 198159319
21926 21944 997715015
67299 67300 167056813
94577 94578 586307322
39395 39431 200697294
33878 33910 720472528
83057 83058 425858400
65563 65564 292223535
24128 24129 331645782
82247 82289 785186646
28279 28280 353395250
85528 85529 316435871
43100 43134 881651563
17681 17682 286186580
76865 76866 954827150
44134 44143 215474902
55716 55717 114649693
42361 42373 911655588
22563 22593 901744088
13612 13652 190623590
86821 86822 115628703
57506 57510 176026896
41770 41771 9857222
31730 31731 654899464
37358 37389 295310793
94887 94892 994087937
63910 63948 638498814
94012 94032 54126539
1272 1273 954495750
12403 12404 49153337
76844 76845 95581038
12332 12333 946837544
36111 36149 893008591
262 263 402624692
31873 31874 464776225
85993 85994 30371449
60245 60246 579419397
92424 92425 875226539
14686 14687 465846461
49143 49163 415069312
67355 67356 322469155
11418 11427 936041689
87004 87039 599323229
30553 30554 181516174
43934 43969 508943004
33925 33928 804499389
98975 98976 567998184
34484 34485 153753177
21405 21439 535803043
25863 25896 37110257
96845 96846 702265940
79016 79031 357869192
63622 63656 28035675
89368 89369 914366270
3849 3869 391770059
96994 97034 145408090
41501 41502 949886922
55163 55201 596888263
52297 52298 740396919
56023 56042 982530707
53775 53803 696590602
61248 61284 271840581
32098 32113 910811659
1615 1631 395086301
86617 86618 967671436
34577 34578 221189402
47119 47120 455420718
27847 27887 688030359
93491 93524 143711990
41590 41591 90780720
54081 54082 515062648
98673 98674 173948661
98303 98332 92802415
50150 50151 791081809
82660 82661 261582605
17150 17151 988988222
73836 73837 479645952
82529 82530 708581322
48974 48983 779786120
86042 86083 575845684
66449 66450 822244338
29475 29501 455012976
62202 62237 156017739
