100000 200000
34386 34387 436099230
97538 97539 166175479
61356 61357 762701775
16838 16878 64708862
58990 58991 214520741
73418 73436 152597318
59115 59116 613734194
83465 83507 727352916
69505 69506 251465132
30705 30707 803221234
78224 78225 661776160
38724 38725 335806459
19426 19427 828172362
45964 45965 173194450
51369 51423 589190580
94239 94240 981479199
60159 60160 858436778
26075 26076 113223964
88807 88838 382446171
48326 48327 968161882
24240 24241 26605970
92508 92529 645101306
51842 51843 444856600
81231 81232 899383905
34145 34155 186971246
83940 83980 233962348
66146 66147 386611154
29407 29408 158002009
20413 20414 988371083
93444 93476 402784751
65007 65008 663366418
60413 60443 258402030
30568 30572 497734937
55929 55930 816658100
87498 87500 113472502
88068 88086 416409991
16343 16344 271615810
78530 78584 694100905
13721 13722 119087090
11062 11104 700353458
4822 4823 284077368
91900 91901 705086454
62260 62261 619340059
97328 97329 943272018
49272 49273 726457621
71710 71711 163747659
73408 73419 991407492
96095 96096 101447456
32016 32032 625195997
32614 32615 239837179
99584 99585 489642455
44350 44405 476259248
87427 87428 877670455
79490 79491 409520224
11285 11296 139020754
61212 61228 897731205
4444 4445 712365758
54340 54389 38173827
70894 70917 427260782
89109 89110 85294785
993 1020 991673865
72625 72659 917365118
76544 76545 534739346
83498 83550 907825723
12276 12296 53268629
52315 52358 656182517
37229 37248 79467986
32732 32746 605390896
54670 54671 197740734
66623 66624 975336033
40496 40527 194023294
31731 31732 49592552
48940 48964 213139370
7453 7496 340674619
83689 83706 642549019
95736 95763 478043096
26256 26257 565557320
82064 82065 740139144
50480 50481 63650664
82936 82937 468198054
79987 79991 102432131
73485 73491 373756045
35632 35633 256127275
92590 92591 785950060
31176 31177 376839141
90113 90114 146183549
62148 62190 260093686
59088 59100 614529897
25959 25960 120761702
1403 1404 63084833
58854 58855 963261214
57101 57102 834277291
98824 98825 959090582
38740 38741 664063890
14817 14851 294349148
38106 38107 222004914
54722 54725 346787682
9502 9559 695222230
4189 4190 310265985
8956 8972 176672298
22528 22571 870746656
38425 38426 215831890
4152 4179 421263434
82963 82964 228601029
45309 45359 295159053
79093 79094 96745998
85704 85750 910050603
44236 44237 641860987
97582 97586 968040757
74178 74179 819024291
56373 56375 229002297
56068 56069 747129347
22834 22850 811438139
88967 88980 70640305
33530 33531 356176000
66474 66475 355314553
73865 73919 388922893
29791 29793 951974322
90360 90361 513213807
19196 19197 784431502
72418 72419 207695003
48327 48342 214082740
79329 79384 67975426
85056 85057 260027418
11603 11649 984134152
68004 68038 117365115
95050 95060 236928228
49681 49687 54312590
17508 17551 505621325
5754 5755 342851030
20497 20498 414141909
26002 26018 647478775
78078 78079 545313415
54661 54662 158280778
40558 40562 911564786
77306 77307 997135532
67820 67859 868495338
49361 49364 891660878
9980 10005 86220979
35411 35413 756097110
49719 49720 753613414
86814 86847 699687147
37374 37407 51721793
77126 77127 893628513
10782 10794 505492982
85244 85279 457578305
27414 27415 863653577
25687 25688 803949288
40839 40840 827101394
1941 1975 828422896
61945 61946 439892812
95700 95743 944089539
64107 64159 815566717
21006 21007 92667547
31754 31781 245958630
83456 83461 768637421
5970 6010 220152062
92707 92711 572850960
31593 31610 224053246
93147 93172 808358703
53097 53125 663003555
19075 19107 34134501
84904 84929 899344222
13865 13920 910148584
28356 28383 830371012
68955 68956 577806541
80801 80802 615015479
42122 42125 69980967
85181 85190 555385087
31838 31839 747380494
80468 80523 525576194
20114 20137 376058744
77788 77808 377270997
37192 37193 459954498
42959 42960 187653149
62801 62816 941894992
29728 29750 246609915
12127 12128 465972486
59366 59367 514753406
23044 23045 243000044
15151 15200 826911908
88214 88219 284364700
41128 41129 904227306
73289 73290 9861006
49823 49824 879768554
77129 77130 274407698
29432 29475 860572220
81920 81971 445208387
12431 12471 627444714
88656 88657 405567438
45717 45737 878522259
90342 90343 268908827
61745 61746 967331242
46169 46220 111494730
40801 40802 950569349
31097 31117 612124365
37955 37956 935250157
31709 31710 406878270
35482 35504 323587606
89447 89458 800211927
15526 15559 665226230
2041 2042 375087645
93458 93459 266263469
36599 36625 25020370
15119 15121 191745338
62132 62141 879760373
44168 44182 250562365
91610 91611 670167659
57780 57826 422686423
57779 57780 228614917
81409 81410 14606450
80394 80407 397452149
44530 44531 35361763
7622 7634 518083509
13724 13725 387236380
42121 42122 386569751
24868 24875 172191064
85130 85175 181671873
9799 9838 775816780
78837 78888 138359856
94252 94300 923683246
52932 52933 283026972
24552 24553 194245898
74327 74328 275732582
90183 90216 792048814
39633 39659 516420682
29168 29206 909087960
99324 99373 888323091
23598 23599 531114383
23820 23864 527263267
46080 46091 101147341
44775 44806 97213967
73478 73479 400441095
75294 75295 299776965
4357 4358 23624228
38061 38067 857061240
28156 28169 155179669
95431 95432 564661746
78018 78019 873090905
60365 60411 20714259
13438 13480 458114736
3019 3068 618917582
25248 25296 624421171
67065 67066 116158750
73865 73866 675632315
34379 34404 911305373
68242 68243 327332403
60752 60753 756488742
23551 23597 825093682
25320 25321 781460847
10518 10519 780727346
57531 57565 77701699
43759 43760 225148298
91294 91328 94360163
10469 10496 972375075
59226 59227 656566211
28486 28487 738845566
12246 12257 3220212
63218 63219 492616437
69936 69970 105392068
42326 42327 159239539
2315 2316 871861109
92633 92666 429031490
1168 1216 320215809
39621 39623 824182353
87530 87554 878389577
93774 93776 371550158
11228 11229 862931626
22243 22265 742052113
92465 92500 289125087
68671 68672 399723562
9689 9707 352233640
77217 77271 240857147
48907 48917 432218358
70622 70623 77590376
78264 78265 216077397
52311 52312 32461014
75881 75882 319504993
58144 58145 864111741
3167 3221 586285344
36763 36764 970413966
74768 74814 435892956
42979 42980 18876459
10284 10285 240411895
46812 46868 757021800
20280 20329 601952646
64911 64912 776390162
88139 88140 478843593
79620 79660 313563065
36771 36772 327423040
67245 67275 396759894
6803 6806 76380637
84275 84276 614508863
1956 1957 744641286
77804 77851 859472110
20322 20323 662436037
18636 18640 834749330
80952 80960 756493563
9038 9072 845484905
17274 17275 328031756
96182 96183 897835489
18978 19026 736546619
15776 15810 281729585
15704 15738 871580688
15545 15594 747784489
91324 91325 847392839
9579 9599 192405361
94732 94781 590967513
67820 67821 968141057
32505 32509 736563942
25091 25142 190351282
23368 23369 873839350
32121 32122 34429830
15197 15237 334963150
93382 93383 4968696
14725 14726 93663265
78283 78340 587089813
37672 37673 160179621
11685 11686 69897159
56818 56819 352004551
80948 80949 508362395
86897 86951 254351933
21112 21162 143285088
10841 10865 461231695
49772 49773 156706415
83290 83311 252907015
29342 29375 677276125
11243 11248 450880718
91356 91400 374689443
81057 81058 474754937
37262 37303 740344132
34210 34211 983329634
27733 27734 384754301
96250 96251 204660305
53412 53413 719257150
14818 14819 231263262
69336 69348 515076324
43750 43752 578113739
79214 79215 543374075
17157 17161 250600760
84474 84475 533013281
26960 26964 195120451
77691 77692 224904860
86661 86715 217874749
84268 84315 528868714
82383 82384 780525378
83287 83334 30829105
48246 48266 412999991
18391 18438 163238132
12256 12303 910929528
5465 5501 934961148
80374 80375 528701066
14545 14568 39127792
97258 97259 692383173
41669 41675 757921733
17567 17568 767716365
31 88 307943162
88236 88271 287295810
14958 14959 198419709
94582 94611 679837935
91336 91359 858202789
85554 85572 481068092
3068 3081 364629070
68181 68185 379620426
21328 21329 681317936
19651 19695 798980317
53574 53597 358206546
84190 84191 973853844
12843 12844 269888883
17794 17804 148411115
57057 57078 860030671
34855 34856 645813822
79675 79715 86012612
43753 43754 10865768
52756 52773 99829963
82391 82438 238681510
79746 79747 818451958
40474 40475 808409826
49738 49751 756270668
74329 74330 450699440
81224 81225 167797567
39711 39763 477033009
65951 65952 402516145
93907 93908 50870364
23722 23745 613745839
58418 58419 613436989
41245 41282 871306262
5433 5434 386382550
91679 91680 7926028
49763 49764 841370013
81863 81912 269800810
95607 95608 137273038
47448 47504 303449152
69247 69292 77329210
54961 54967 119189206
23940 23991 793855093
47865 47866 64369188
22233 22234 5834305
76205 76206 609349481
98189 98204 947331520
57075 57076 520047039
59127 59128 654674488
11333 11334 813555178
72897 72898 358405474
45276 45287 116643223
18346 18383 800592869
62976 63006 283477613
32144 32145 593033575
13536 13585 549000118
99062 99095 119373656
50250 50251 573439910
18339 18366 609164009
79989 79990 604756174
94658 94710 689336472
76282 76283 653592805
32626 32627 768014585
90910 90911 176014422
49162 49163 610661841
87810 87828 380838504
9507 9523 834383418
41253 41293 389734332
19908 19952 55057947
56110 56111 64838856
28976 28977 58855464
42716 42717 383025604
93029 93030 647448778
86025 86026 137595182
82937 82938 996171440
74562 74597 455989304
41614 41615 261508535
47394 47395 525992351
92772 92791 817454615
4842 4862 973881248
24812 24813 134952983
66770 66771 70063616
93747 93748 672961311
31255 31256 783560306
49505 49506 212301216
70866 70872 707918433
37363 37364 46107050
421 476 200575277
47942 47950 967047943
5344 5353 175247675
50530 50578 210963613
45053 45054 662667715
54408 54414 804018583
97536 97573 999304585
19355 19357 938761872
56229 56230 760324665
41164 41165 819771767
27248 27262 790797558
29389 29390 377991066
77898 77908 807555236
97655 97690 653175931
81264 81271 10690428
89356 89357 790891701
56634 56635 330560628
7687 7688 178430037
2610 2640 948153485
88907 88908 227879722
47073 47074 147655911
10578 10579 495103071
11650 11651 575372360
13870 13878 543253512
8286 8312 897744785
27397 27444 136184317
30899 30900 640333105
33426 33427 624250264
16108 16134 69855304
89092 89093 195804670
50168 50193 456452475
41924 41925 355651445
7268 7283 942412270
66024 66062 479636597
75874 75875 231273858
64827 64871 118357566
91529 91539 988001871
68947 68996 695706108
27162 27190 380669551
71052 71076 676654597
97066 97093 589206394
92938 92939 314135705
61548 61601 826507280
67386 67387 645462131
54089 54142 616837742
5327 5357 400050295
50292 50333 452885204
7253 7266 591900603
68756 68792 157838567
19708 19760 720305778
31226 31266 392776010
79598 79599 750956622
85893 85946 661968110
36332 36373 389539315
95791 95792 279460761
61948 61981 304352795
71685 71686 489330914
20557 20581 67111471
43314 43315 286286958
3217 3218 254203306
54002 54003 523792172
53456 53457 527732872
11469 11470 163631468
54568 54577 938800355
97652 97694 986730835
22811 22823 238663865
2104 2116 333223740
8694 8695 744834354
43273 43299 344791858
4888 4923 635694868
58621 58622 570545304
5916 5940 89117709
5552 5553 534951267
68070 68071 115182592
76393 76394 519535571
88465 88518 771645490
54918 54919 864330504
67956 67957 741147974
76200 76209 24320945
80166 80167 838618976
51612 51626 110437307
70637 70638 738496230
33912 33913 150888786
24692 24693 693552433
13261 13279 130351303
69120 69121 190532864
23536 23582 35523865
15735 15736 83814853
60999 61000 385919161
87054 87098 842082132
94897 94898 119785538
37477 37501 728709820
43698 43755 390711879
94261 94266 510398762
2325 2326 585639738
63692 63693 300865903
54190 54191 28575278
63322 63333 640480519
31328 31329 305300675
5278 5299 487020988
89302 89354 848195448
26780 26827 141789247
29916 29917 112045677
69671 69726 394106338
31653 31654 274091358
71953 72000 528306833
23666 23667 983871238
7674 7731 680862666
41729 41781 663630363
76349 76350 525030373
79251 79291 4471592
47606 47619 231648725
48397 48398 326959598
99045 99059 20942886
84881 84882 725538700
19119 19120 586215282
73890 73903 876657504
89018 89020 487113288
31211 31247 343426843
45679 45685 502262448
26656 26657 778226218
25725 25726 261767118
72292 72338 237921169
39738 39739 876786129
5175 5176 765758165
19882 19883 18819498
15913 15914 400498425
27324 27363 884807458
2391 2392 623582674
9257 9261 575548333
62359 62407 494885604
97051 97081 133726252
56890 56891 257661280
77533 77534 991105502
34260 34297 106666637
39890 39946 252212447
26180 26202 853711438
6286 6287 898850758
86654 86710 134272
77684 77685 298072512
13718 13719 800226204
90555 90556 198063533
80728 80729 300085395
9159 9215 822965767
58154 58155 48510618
63949 64002 603835448
26740 26741 795812112
51899 51900 413795823
45483 45513 941525494
61626 61627 338701684
66785 66787 562367311
31322 31354 752372337
8894 8928 354674872
93263 93264 215728945
21287 21288 800304439
43953 43981 466182700
20572 20603 400852022
8845 8846 61520512
63667 63688 170940711
6383 6384 43940759
92784 92785 956166853
84661 84662 344732784
39864 39877 320360004
522 541 962627556
27967 28019 40993761
89422 89466 223177191
92927 92928 256081914
76480 76484 299290125
34806 34824 899329403
6494 6496 952354021
89045 89046 777897649
78329 78330 605751168
71994 71995 595656429
5172 5218 521053260
18030 18031 249388526
3342 3386 496847413
97464 97492 377045996
39299 39300 29054831
42757 42806 252553191
56778 56812 597882165
51696 51699 914155517
17276 17295 287926870
47751 47756 376107991
77082 77083 417527128
94443 94444 597902885
19546 19547 645899672
38970 38971 285151082
13272 13273 750277615
96399 96436 376967805
37997 37998 523727016
97228 97229 377968821
47848 47849 530381429
62154 62155 712677841
78100 78148 522829426
82268 82269 696937588
95823 95851 258272373
49445 49446 362503593
84479 84485 393468484
55714 55723 314679056
12921 12922 831691133
49785 49815 431441820
67438 67439 212856895
94314 94315 323331206
54966 54967 864910879
26026 26070 730191543
96271 96300 234303970
80009 80010 273042989
33126 33159 103765279
31420 31421 837473382
59187 59189 265675273
39015 39016 682278655
38484 38485 618882496
53845 53899 86250312
8102 8152 268575762
20704 20734 272153954
32134 32190 794231352
28735 28736 171115084
46665 46678 780197252
5845 5846 373520019
2398 2399 468286179
66659 66680 946326612
97319 97320 755151246
25620 25621 426863672
56370 56383 562101190
18629 18630 757378353
43138 43185 746006355
65600 65601 514910998
77735 77789 777338461
6934 6935 902225291
64701 64702 172568548
78157 78158 839974511
43112 43113 512420681
46476 46503 625549002
83733 83764 263661149
39530 39540 494881470
74890 74891 595911732
49709 49740 974580616
92927 92968 845568120
29081 29110 534012395
31924 31925 837457865
63392 63429 923666160
76749 76750 200130064
4440 4441 742188731
10243 10244 595961593
95408 95421 418330659
42536 42537 895636610
30541 30542 272422848
66746 66747 611424430
24932 24987 754168128
22902 22903 159823909
94051 94052 523012880
94889 94902 167853637
36391 36427 36821445
12528 12553 47254467
16591 16606 699203322
17656 17667 367494943
86416 86417 412024933
2409 2410 287276715
68171 68183 351475584
99498 99543 773341458
65888 65889 992119862
25274 25302 810563751
9685 9695 305615979
99499 99503 454731635
82629 82630 923149064
70045 70046 369911634
55821 55822 314781068
62260 62303 640509123
34555 34556 914580741
39516 39521 767683458
22936 22937 710657513
83339 83340 982070
3243 3300 491654740
89724 89760 347963408
62666 62667 195430015
63448 63449 603675190
65776 65793 942568319
40755 40756 302928216
72024 72025 257902573
57382 57397 744820579
88741 88742 778028413
96774 96775 615891926
25871 25872 143977203
61880 61881 413633433
34165 34221 885914553
79584 79585 801970274
6680 6681 852600658
46896 46908 606123524
71769 71794 965741962
12280 12324 864314470
82335 82342 908077611
38074 38075 154110242
83537 83582 317638655
30587 30588 356881705
83979 83980 148582109
94591 94607 298821935
13024 13055 501376814
47845 47892 81528713
59283 59284 157666075
62763 62764 19621310
29429 29430 569440852
78394 78450 471581921
49457 49458 969830883
74272 74273 647926954
61502 61503 496133791
83522 83552 908326754
28689 28690 536488520
27503 27524 136559286
89341 89342 990157791
157 168 665557089
75735 75736 338058219
86805 86842 712625409
89975 89979 927480572
21564 21565 127440372
79848 79872 497106095
26078 26079 614405693
8181 8232 396531640
98870 98882 962701069
25390 25418 174108727
6765 6814 203172927
8227 8230 6966420
26727 26767 347332676
41557 41558 459335005
89437 89438 520826620
69933 69934 570283433
71397 71438 368798007
98376 98392 684046812
42314 42316 995648008
53388 53389 544711332
3470 3486 757616384
55006 55007 505319354
81872 81883 27331725
56641 56642 166400561
53318 53319 538750183
28579 28592 108990734
66726 66727 184858199
76471 76500 784275634
10661 10669 953636274
40850 40851 816320720
16785 16805 215007124
67140 67141 809426080
89559 89588 204231922
3581 3582 116485904
38012 38013 70655424
61781 61796 263252460
26405 26406 365650956
64712 64713 727842013
96087 96088 202077309
47783 47784 260175702
45570 45571 806664545
3016 3052 477527498
16527 16565 992224879
48317 48318 755509002
86055 86106 347658948
51594 51595 326814371
42293 42311 584120868
72986 73020 455647052
16704 16713 64673850
69244 69245 616505733
87301 87306 880222668
5864 5897 2045989
28078 28106 10624457
48148 48149 859407613
42771 42772 346890497
16660 16698 949245755
40540 40558 606447780
49599 49624 14175398
48486 48487 392127802
86872 86899 555525415
42601 42630 452424370
64567 64568 775159826
86095 86096 778414375
96652 96653 753119911
53917 53918 869542041
22365 22391 516917404
96590 96591 196730268
20865 20894 336941295
4991 4994 676866976
43275 43276 774629909
41743 41744 222681545
95691 95719 50878836
45835 45836 339616624
27814 27815 925539817
35287 35288 108910321
94109 94111 407682174
26001 26013 374356983
6339 6355 19550447
63293 63294 284266418
26863 26875 397921728
97507 97527 611036567
48898 48899 988826293
66792 66793 813667121
60089 60090 81330865
26346 26369 604894118
16614 16622 683294178
69549 69550 336111568
96713 96755 479797176
80072 80083 867979814
38067 38068 338799469
23160 23161 658937218
25451 25452 882759023
84018 84020 569239972
78924 78925 767870535
65159 65160 469476586
2007 2008 274921853
30961 30991 825219124
73121 73122 434903548
22307 22359 794803437
43617 43618 738082244
40823 40877 383445441
83611 83612 971269245
11635 11636 446004549
8520 8521 40567455
87006 87007 281815623
24408 24409 363811620
30427 30479 92226018
39319 39320 296926051
67922 67958 729377987
54292 54293 78963708
57423 57424 718591096
75742 75743 94892190
78817 78818 64643163
48255 48256 920662143
97057 97064 431002897
56733 56734 81520925
32786 32842 648866321
79146 79147 586424174
33922 33956 632623465
77889 77890 391666122
42511 42553 100138257
71988 72023 390116804
10790 10799 208219650
91603 91651 65063844
64030 64031 25630706
70806 70854 152195066
3271 3307 656663512
96461 96462 400587370
30076 30077 180861728
27951 27988 150797304
25700 25709 459267213
70352 70401 219812255
6340 6341 253910516
78883 78884 578395547
33753 33754 555327391
33287 33293 936849677
47226 47227 877005359
16155 16173 184922529
26008 26009 757440635
19962 19989 214483998
86504 86505 882133564
22075 22098 409292740
43352 43353 129412577
22910 22911 430498580
6205 6260 572156528
17418 17440 939464854
3587 3588 482364248
80504 80505 80930872
90230 90231 69744435
51448 51476 541970965
83910 83963 510852438
63236 63237 40472305
65012 65013 734531689
28565 28595 457994168
12643 12644 326238885
84972 85022 161873899
9413 9414 287896433
5388 5389 493747447
4585 4627 203753658
4731 4756 345103512
76383 76384 404614729
60328 60329 488203522
45512 45542 60726671
85638 85639 804557271
67273 67274 313634939
95704 95705 389447834
25051 25052 500617401
62852 62856 44334598
90464 90465 753110751
32899 32900 767052169
63114 63137 480158924
84228 84238 318852370
72007 72013 219122177
45975 45976 530973125
74632 74633 207857297
69676 69677 451368923
31641 31642 372212192
86439 86440 839426444
30885 30908 170583966
52978 53003 561484720
1101 1111 564569979
22781 22838 610109286
73420 73451 841033677
34029 34030 151432425
25601 25640 174793482
15780 15789 831596866
262 282 821159764
8522 8557 238438262
61164 61165 753202548
92059 92060 63136821
39711 39765 83573423
19139 19162 933491674
3550 3551 588776637
38682 38683 518839513
74224 74225 303512503
58659 58662 32485069
21115 21116 855439633
84123 84124 883991919
42193 42194 264042839
89698 89699 889827721
38275 38308 918045061
7357 7358 544895534
16772 16819 232513569
46381 46395 233355898
79776 79777 493178729
89767 89768 888874881
84807 84808 972283006
28718 28719 547711273
81290 81291 38979116
53393 53394 419273688
34737 34783 311904920
80123 80171 577591174
45935 45936 540449154
40976 40977 275701546
12274 12306 778740024
48620 48673 286068412
93774 93775 28665237
28242 28284 268169600
29675 29676 539338435
63008 63009 420012751
12887 12937 268048213
85725 85726 478739366
90845 90880 167782812
78304 78305 356676498
3836 3852 752453438
55670 55671 152826212
97000 97001 253210721
24840 24841 143474574
8913 8914 681865338
79542 79546 781600156
34190 34191 641439843
6165 6216 908253307
8643 8644 711609944
14515 14516 23348629
66020 66021 848490319
90383 90384 209528344
36980 36981 196432628
56354 56355 785682127
44448 44468 825109761
90540 90588 107456894
62700 62701 906991163
70080 70081 708328544
8518 8519 661730257
99418 99466 386839295
69555 69570 874895435
41352 41408 118790098
22850 22905 325883722
9619 9661 676775297
10529 10552 962854393
12233 12234 988635839
68766 68779 700133739
36390 36391 915982046
11967 12000 329168712
55182 55183 713170811
43916 43917 833340095
94324 94325 198223583
56216 56217 396560487
54487 54528 201731218
62978 62979 959296730
1078 1079 705704273
99205 99253 369003448
74477 74492 993317747
78119 78120 251694308
63476 63477 582461906
512 551 554388219
77413 77468 1625801
43356 43357 725489959
41868 41869 639986501
39215 39216 235355722
10826 10838 159648355
61407 61408 122206812
48639 48643 163567217
60761 60762 992028626
31114 31115 816897617
83215 83233 575916277
5340 5341 956516762
13014 13015 450197388
34110 34111 547272243
24134 24135 525677658
11746 11779 109000883
67411 67420 580882553
82739 82773 206705298
57149 57150 327698553
54145 54146 72899585
57858 57882 955361360
60591 60628 696952640
63104 63105 480743768
6004 6005 418368194
44597 44640 166062184
45208 45255 734022861
99475 99500 464880992
86450 86451 114428660
38059 38114 604721475
45766 45819 937101993
49576 49612 977610542
40610 40661 281440545
94360 94361 594007401
60164 60165 435363418
90483 90507 480582501
16188 16207 651167187
79959 79977 516869954
3592 3593 25839875
35858 35898 981425740
14384 14385 536244382
65332 65333 81016475
15831 15871 377226847
49160 49169 331932090
83374 83375 975297160
99170 99171 808182102
18570 18574 124083550
9200 9256 895564315
24240 24291 497972276
4766 4822 610384584
37201 37230 23900468
43493 43494 585305115
96878 96886 831634809
2929 2933 250314363
54687 54688 250121952
509 510 187235405
93005 93006 607257894
67250 67251 94207359
54125 54126 575646040
84103 84158 178298233
99519 99565 336037174
6329 6330 808350526
93780 93790 662258806
84880 84881 165388002
17948 17959 809106233
35630 35635 236647221
42270 42271 303910198
86926 86959 309576695
16960 16969 960308675
93829 93830 47793792
30510 30511 814776777
4199 4253 540780305
70749 70750 270328739
58856 58857 401004956
68163 68170 806583714
14694 14707 498162054
18548 18563 463877639
23447 23479 977577398
9149 9200 206557367
24795 24837 321108849
28648 28649 135511865
72886 72899 47888760
11427 11461 418517994
87581 87589 331654431
34591 34617 950542897
70348 70376 358235306
94481 94497 472145907
32514 32535 922087726
4821 4869 602714563
15070 15071 893847819
78344 78367 283518189
10439 10495 877298952
18344 18345 312395582
87748 87749 11075415
74470 74471 657848551
2819 2820 954119751
83613 83615 168293714
14453 14454 235941981
29007 29008 222629725
5500 5501 762120789
66582 66636 26967190
2306 2307 943860291
85486 85487 804132741
29952 29960 481725513
66943 66953 35817935
85341 85342 729859709
32129 32174 700451883
68951 68983 690289616
62124 62144 154409105
83391 83392 262069207
73740 73784 244858908
18438 18453 533397721
42590 42613 973561739
25632 25633 914470659
19761 19762 672558119
59256 59273 524797684
55726 55746 207674931
10621 10622 38910751
41509 41510 921062525
33725 33734 69579266
90381 90414 402552693
49414 49451 27846939
23550 23589 36209021
28419 28456 683359171
41107 41108 168399297
44854 44865 890532000
77850 77851 537054588
26444 26445 192217965
95726 95744 184217378
79280 79281 195509813
67284 67285 556270125
75429 75483 181898054
49513 49566 287231111
86964 87000 257920878
21230 21266 296095048
83402 83408 257999902
52920 52935 389400100
2026 2039 941553296
68669 68701 610700678
21755 21772 602632723
3287 3314 369577754
5209 5210 723231399
37532 37570 572214866
25241 25291 577955810
67248 67269 616782941
13079 13086 38947798
62287 62318 666397668
37895 37896 845585771
17437 17473 628526809
90372 90408 48069358
80166 80209 989539677
25060 25067 208607178
25120 25177 954759517
6666 6670 741059512
79298 79299 533886524
99213 99214 888433060
30814 30815 125074533
8464 8507 870807307
64369 64382 601130173
40528 40539 792301663
50383 50384 444829400
97713 97742 12052805
80684 80717 452572272
95049 95087 230096967
90108 90146 685393874
96854 96855 947602983
505 510 290168217
69748 69749 149525900
54368 54369 791135206
7646 7647 585395639
47348 47349 504910445
78437 78460 253890142
22934 22987 504038286
85979 85997 647672910
50267 50268 719835630
70127 70134 822740747
33945 33974 729176529
49726 49732 739700005
77278 77279 147804271
44957 44958 943203112
28704 28705 62247523
49519 49545 736140010
72673 72687 695875444
86481 86482 631788149
43547 43548 309511169
7603 7604 966284738
55794 55795 294151794
6995 6996 625697257
27059 27060 318731396
60159 60169 714742049
18658 18712 451597974
12175 12179 570295086
39079 39080 936680240
94063 94064 507390168
18628 18664 464615008
65818 65863 276362100
33543 33561 381070565
33922 33923 781379292
51227 51228 76185142
73971 73981 406446182
14648 14655 594285808
12837 12846 313031580
17193 17194 194268277
2667 2668 934268437
1949 1993 671905367
86520 86521 910256955
90965 91012 336307040
