100000 200000
30212 30213 182424945
77042 77038 113517826
54098 54074 905231375
71743 71744 889890074
62091 62039 835255734
79495 79496 268568741
23933 23982 53115082
33434 33457 189835409
124 125 711174265
78031 78032 715874978
91740 91741 523036870
30552 30510 201935176
95472 95452 393627522
89754 89745 684314674
98733 98734 519263189
21418 21419 106811497
1826 1827 452411900
95302 95303 228535222
24174 24175 812594834
39950 39947 111673924
47083 47102 557766377
24492 24493 436154660
18123 18101 31698212
94739 94740 820268665
5549 5595 801499457
30416 30453 292155441
86725 86753 142430684
71256 71257 765092817
52838 52839 766293532
65901 65869 681910612
28629 28597 855441199
42379 42380 105488584
45655 45656 502055713
87943 87899 250066895
86445 86446 625266024
41770 41771 287598049
66635 66594 745872369
62883 62921 846078041
9208 9186 195369257
75253 75293 339145260
50909 50910 583865355
30511 30512 79059134
96390 96391 528904010
3408 3426 608446794
45696 45697 329675235
35485 35486 50029506
93973 94024 875140344
14033 14034 980348711
15677 15721 680864019
6910 6934 712526547
60769 60770 177311847
77025 77026 300404012
64797 64750 962919267
32859 32860 24369511
88170 88171 973381461
86635 86636 736496743
40221 40222 573840887
7903 7904 95699315
34804 34846 174770513
58284 58285 253510834
66550 66551 290521280
85464 85412 769101767
93365 93323 451573540
98765 98807 74710791
46370 46389 610255792
9822 9828 217953935
18601 18581 789706740
46133 46137 753181777
66202 66178 117255973
72528 72542 743516260
80736 80737 447398616
58946 58947 359631802
11371 11372 160713611
9572 9573 244230374
27413 27414 203405280
16281 16298 112989603
4683 4684 731808437
47951 47991 444305296
57444 57443 257165649
73192 73193 35928795
64544 64573 107053177
2940 2979 18774234
62774 62775 866204165
37781 37805 238504382
86326 86327 60217948
17913 17914 163908231
19098 19121 300205373
23483 23484 336947814
39612 39613 466758262
60563 60564 698606499
14067 14030 134503806
14127 14125 153152468
82379 82380 342508095
22767 22768 216106179
31101 31102 627044693
67472 67473 473352068
37421 37395 857530333
27782 27767 596347913
25703 25668 827562469
80677 80649 591869321
61790 61768 760682156
43865 43866 374228941
45550 45595 150776482
85503 85504 729623915
81438 81439 42578140
81034 81079 670498409
60478 60437 407460111
70239 70240 370538066
73854 73866 442458920
65245 65295 83353798
32217 32218 594322913
94965 94966 188325243
38388 38360 237127765
46095 46078 5287125
42995 42955 849065139
64587 64540 708367734
19435 19393 140218683
67587 67629 865341722
70921 70914 225281078
49360 49361 632340399
90045 90044 104053027
87607 87608 98433506
49025 49026 130681043
99269 99270 348922652
47930 47931 251693792
15693 15646 561682565
40533 40525 410524635
91597 91598 75738634
34571 34586 270983812
52427 52428 390294328
27049 27050 381025561
65284 65275 53193907
39436 39437 355390524
32247 32213 451337490
56644 56625 482499573
12113 12075 567120314
67369 67332 854400476
99884 99885 29028596
70414 70415 281657545
48783 48754 948785907
68572 68536 590259914
60536 60537 547639921
51151 51174 244034158
96785 96735 75877361
1295 1260 199596241
15915 15916 709812358
48243 48271 693144213
5769 5751 189339932
84009 84010 903550226
53387 53373 865083898
78310 78303 32092528
95300 95301 891125240
75858 75859 829615350
77917 77918 606570958
33010 33011 926867143
89343 89383 145862322
29113 29114 40572642
38140 38141 553754898
83820 83771 945959503
23721 23737 372752043
54856 54865 501366062
57892 57893 23629707
36728 36729 327210105
42201 42202 449042076
55411 55439 790134640
13167 13185 718238215
92644 92645 216474099
93094 93083 719171181
10286 10287 914441025
19405 19406 520831645
81755 81756 938738962
52408 52360 926458705
37686 37729 968687056
81897 81849 898873755
65931 65913 179852163
45056 45060 569207639
55810 55811 598781082
54160 54142 254478282
86127 86128 550013890
10214 10215 641713297
37879 37880 538662983
97131 97132 31568263
75822 75823 844422531
66946 66958 466870981
24904 24856 276524481
89465 89490 935287250
68563 68566 294058973
9764 9765 684030064
53964 53985 588639154
13980 13945 460465470
25040 25041 270726993
56300 56301 909566745
27957 27958 33513151
7071 7072 960052403
80133 80134 800947528
32082 32076 607976479
27422 27453 578135875
32530 32531 594537172
35840 35841 341301465
51693 51743 324891628
42521 42486 24573945
18906 18913 865835456
65835 65867 499583995
68431 68432 952968500
26879 26880 139858996
68927 68941 168979588
83628 83629 540248440
7990 7991 433282617
57879 57880 535124742
52974 52975 961430796
97834 97835 362246165
69955 69956 420147725
97104 97124 635301418
52136 52104 663014621
58008 57997 424184771
89533 89534 708136420
47820 47827 679811084
38486 38487 471309490
27769 27749 113970314
53006 53007 817430979
42609 42597 32662652
3992 3993 96648463
36195 36179 936113359
71682 71683 163551608
8173 8174 232664185
61155 61142 953691795
26166 26203 94663263
71418 71419 586534892
76254 76255 233484504
42069 42032 77537825
92188 92174 692381520
97865 97900 449103188
18263 18264 940620430
39263 39227 571429840
28164 28165 698676497
70383 70366 101671057
76680 76673 47263958
38557 38522 569682635
10604 10582 747465216
25493 25494 823103881
49520 49501 99846143
39543 39544 38219277
62135 62119 581437488
74377 74399 660305469
1578 1547 893209325
52886 52887 627076772
91761 91773 446219014
39291 39292 556886987
40682 40661 669959040
55122 55137 186226670
65995 66047 368388751
9233 9234 911206609
34246 34247 645363756
98299 98269 159889338
20133 20085 569060579
6829 6806 74513495
36650 36651 289584990
21455 21462 921227127
116 117 712918126
20688 20647 148182093
2308 2309 62666202
79858 79819 202192271
6036 6037 19935520
52628 52673 318959862
44354 44327 749819922
64541 64542 125723076
42893 42894 968040224
41672 41681 116327879
3287 3288 309891574
35686 35687 930404985
13496 13480 35340658
87146 87113 847661573
53415 53416 450276735
93398 93399 314549755
87651 87652 618784570
80653 80654 946952740
42203 42152 657571722
67913 67864 549340207
98330 98331 330382277
13715 13716 222794975
85001 85002 984553006
25500 25461 131332447
70064 70065 593109850
11042 11043 174050105
51789 51773 356607457
72399 72400 591190679
30559 30560 384095262
29407 29417 212881200
70894 70895 454106187
86295 86296 293487379
95943 95944 504165394
69536 69566 308083644
79435 79407 306222452
48350 48351 37516859
43843 43844 562901567
19576 19598 167904551
68711 68705 4332776
40269 40270 61634318
50400 50445 400232719
65544 65545 187720777
19563 19564 942697525
51383 51421 937764346
70370 70371 57729138
56018 56070 699513405
14290 14291 396697048
10340 10349 855349803
39682 39683 338411862
65874 65853 803243798
37216 37217 801751734
16535 16538 414127283
482 483 880976534
86308 86295 484363773
15232 15223 825070262
42560 42561 640154668
12289 12290 369904300
36750 36751 696749142
43803 43804 616249599
3946 3947 245055511
94272 94254 516873096
7073 7074 638939805
26503 26537 249478116
67079 67075 182025572
79404 79405 224325784
31130 31131 853182533
67304 67305 569908813
76999 77000 314516678
89684 89720 817578411
88621 88608 889117713
51800 51801 845458653
27005 27017 676134025
84561 84534 897549984
72150 72102 897422207
78751 78752 647962048
67309 67310 506941812
23529 23530 643635259
52106 52107 744703260
179 211 588809018
9622 9623 882192654
94038 94039 264126810
73146 73139 856198591
20263 20302 332218846
32284 32269 984048294
5216 5217 938422892
92218 92190 987704714
37692 37693 24178749
14611 14612 224481834
19291 19292 939136039
39086 39087 954479639
16754 16755 206986121
89097 89139 541406472
16521 16522 256806990
43522 43523 949196211
7909 7910 489206587
25919 25920 140607275
17039 17085 256509550
11147 11148 517713131
74270 74311 556516665
88151 88175 423857257
56345 56346 208931899
78872 78873 949420985
69605 69606 651455326
93832 93823 460321479
27072 27065 389952660
32856 32857 517850287
50497 50498 126979010
3651 3631 385445944
25138 25136 864858318
32961 32962 18997851
90224 90225 574151242
81258 81259 124728735
88670 88671 372647276
91460 91461 971130397
63755 63756 406221135
22134 22135 365648755
72825 72810 752700295
25589 25590 614708331
67549 67520 378108133
92963 92964 567187981
27203 27240 290488
74156 74142 612127468
33746 33710 970533251
14809 14810 388269265
70938 70895 483966377
13545 13518 959573382
71750 71751 671935502
99419 99420 588616449
30623 30624 31851437
35775 35776 551131030
48082 48083 416198781
98477 98434 897042500
90274 90294 25176228
1565 1566 352859444
68674 68675 885290081
74804 74805 425327742
78410 78406 247264816
30148 30149 860447489
72410 72411 933020557
9056 9081 6840918
7244 7249 443510943
15481 15482 775444529
16590 16591 655213979
76261 76287 327203802
72190 72191 941577604
21844 21839 85665090
24382 24367 179560048
46511 46512 671989240
73696 73676 117093781
23155 23156 308645499
26640 26641 78168195
67413 67457 112649162
30109 30110 399813380
3804 3805 633224087
87780 87781 947608484
53531 53532 158961292
13407 13408 960792441
24804 24805 827004763
50977 50936 485553966
72091 72092 937195002
16194 16158 833778131
31020 31042 280470270
10848 10806 500054231
22016 22017 187522884
11068 11038 562310025
31626 31627 391459405
43415 43416 815621344
98468 98469 381889017
20671 20701 918425562
37667 37630 224144611
18083 18059 706208029
49815 49816 705388562
63338 63331 142423393
50401 50402 329818755
90871 90872 558616561
62993 62994 998834067
61170 61171 12566213
73383 73384 442722512
48384 48360 207332504
57223 57221 348297783
69281 69333 635826641
25758 25797 191286985
5818 5865 817979501
55246 55194 53529519
57445 57426 882320264
87224 87225 890947979
21903 21912 784327472
33053 33096 79276549
80071 80072 326596103
25521 25522 921337679
48641 48642 834148046
68743 68744 637455864
49509 49510 676329011
99826 99869 241806308
78220 78269 944302762
43894 43895 350135340
54701 54702 921175778
51485 51440 905164551
53945 53955 772767587
65422 65388 917812702
17513 17517 864375309
46206 46219 583286876
52926 52895 924295754
50889 50872 407268112
15020 15021 933135781
27422 27470 654717903
81049 81050 405852746
86788 86789 133385473
86698 86680 658639790
2957 2917 765899689
68140 68175 297474280
74901 74913 559177796
95519 95498 630688120
38465 38504 73922314
35205 35206 566106300
17334 17323 371561765
22052 22053 37682456
66683 66684 138419618
91823 91810 817075376
21372 21373 854990668
3012 2974 549490462
47668 47645 909921288
47546 47547 390328959
25907 25908 821496309
22279 22274 581857104
88857 88858 324054186
96123 96124 365069887
38110 38142 713989956
10938 10922 828488179
15610 15611 583637249
4345 4346 995578441
20240 20241 363498514
67403 67404 228211506
11702 11658 401790211
64810 64780 765521384
55613 55584 265837483
68982 68983 646188683
76368 76369 544471971
10316 10266 560726958
76400 76401 842861109
21505 21536 92159833
34499 34500 374839568
38423 38469 427024266
84890 84891 975563603
7720 7721 575209552
20658 20659 3862037
66519 66512 1541168
98034 98019 440218140
26888 26889 771595500
61246 61208 959395925
67613 67614 447733664
21759 21760 197919897
35862 35887 731643382
1935 1982 707007342
55730 55781 278005830
7366 7372 888752462
10038 10042 622024615
52601 52602 787934027
11520 11531 203218735
68931 68970 52323564
73138 73132 191456659
69887 69888 675485265
81272 81273 386229371
6648 6649 392041755
1327 1352 870840270
23713 23750 868141272
21529 21570 348668093
59870 59880 993367799
88663 88664 913003106
58172 58198 385036683
12840 12841 62666068
70510 70532 351408554
45273 45288 420628863
33397 33398 84706666
72014 72000 51784337
71218 71219 97064748
15174 15175 555680075
8483 8484 560632812
60367 60368 462828315
75061 75062 131317309
69027 69078 34841250
96554 96555 147769406
41947 41948 233244682
69122 69140 405628135
1358 1354 879878983
54270 54256 632428453
45816 45817 581697902
27880 27881 14008544
50172 50173 676141679
31084 31085 36562943
77687 77716 467583640
14117 14118 195574842
5607 5582 1922997
74212 74248 420121119
98182 98183 830406585
32571 32538 678582579
73593 73594 456768875
34312 34261 611936666
36166 36131 689937694
2586 2587 767260938
57430 57433 234328269
53205 53181 330628655
29779 29776 965812525
39852 39843 810378407
12101 12062 551975975
51729 51730 698594248
2291 2292 827551562
23686 23733 636891406
91098 91099 590338824
45614 45615 260989194
23722 23686 385585879
8509 8513 62992323
52282 52261 391287407
54086 54042 340724096
99151 99152 275090637
73418 73419 985370438
37077 37078 46064279
82693 82691 643046652
90911 90896 138056006
79421 79434 528504806
43323 43331 882255398
38869 38872 517333041
43507 43508 538596193
11655 11635 512218404
88124 88125 92729241
74861 74905 750224134
73547 73548 383887535
18662 18663 147763082
22984 23015 490527698
75120 75121 941606589
31426 31427 134537698
22942 22916 847780198
16985 16986 479175367
30438 30440 395478533
28957 28958 802682796
17851 17852 191868644
18852 18897 633301293
24404 24446 474494131
98291 98292 723559230
9166 9198 340007189
81207 81229 393087406
45957 45958 927158911
58084 58085 126107707
5915 5916 357839285
15850 15867 156612121
54126 54127 991547873
16761 16809 569357485
17548 17549 437960214
27682 27683 892707196
50273 50264 884283701
53953 53935 129126327
8195 8179 130112883
44772 44773 428659357
34167 34168 340733599
57638 57602 867420266
35779 35766 671604480
47667 47668 867275512
28195 28196 280159721
82371 82325 555223767
94233 94234 716914897
46582 46583 495196434
46858 46859 410597143
13289 13290 179993159
27344 27372 793572872
1859 1860 143638080
89805 89857 590621356
62734 62687 882410413
36309 36330 173504382
61072 61077 564882716
5226 5227 683799439
2094 2138 702349482
76315 76340 266021429
68292 68321 587403910
40523 40526 887072772
19366 19367 679237102
71103 71104 953995101
33645 33686 478244008
13561 13531 115725698
47638 47688 774152619
77574 77522 97995335
82175 82150 991494667
56097 56098 556319457
82669 82670 932378613
53741 53742 280821213
69045 69046 636835423
65670 65671 953315776
48986 48987 377797408
725 726 422379315
51276 51309 599607152
42689 42690 128596005
53628 53576 330764252
9547 9568 99292560
10843 10816 48171017
29833 29834 413741834
48674 48710 646325967
64939 64940 88543081
34395 34389 461121280
46719 46731 880509885
40044 40045 705630572
55040 55071 443990726
61764 61765 38295590
79569 79602 359825672
82304 82305 825035958
22001 22002 198080173
34913 34945 475334412
39107 39147 167929261
75444 75445 198431681
87489 87490 601727150
5997 5996 147979695
88238 88239 121109897
13556 13538 980644582
36384 36385 922768106
83853 83854 975378793
68260 68261 873865426
53024 52975 988169009
13732 13733 915718495
67037 67030 356705155
65718 65720 252478902
70981 70945 538351828
65003 65004 624130273
94782 94783 964558561
15269 15274 290010716
87481 87482 482988878
52750 52751 161140585
64662 64663 68970985
81866 81831 333807986
15353 15401 911299294
40025 40047 727897505
32177 32178 526634242
26934 26906 146081074
8765 8766 272498397
40002 40003 483528346
34380 34381 435989551
29919 29876 667261360
56200 56249 874730305
21841 21842 618096839
73933 73958 742419209
1156 1183 90162537
57142 57099 39944270
70477 70478 209655015
77969 77970 862970521
12406 12407 178524922
84815 84776 517744928
95841 95842 704517376
33542 33543 597899306
5751 5739 920081724
15424 15425 819097894
9816 9857 223926596
98187 98216 931748774
4362 4353 408399757
31571 31572 946649378
65156 65174 138996549
91087 91088 731999519
34895 34866 228557548
15165 15157 457051567
23711 23712 3242327
80398 80399 183536355
14084 14085 231821948
64163 64147 877009225
25720 25721 458184156
4977 4969 830033780
20551 20552 494988682
